Date,AAPL,ABBV,AMZN,BAC,C,COP,CVX,EOG,GOOGL,GS,JNJ,JPM,META,MRK,MS,MSFT,PFE,SLB,UNH,XOM,SP500
2023-06-20,182.62025451660156,123.76899719238281,125.77999877929688,26.92059326171875,43.35791778564453,93.2716293334961,136.68128967285156,99.26998138427734,122.09091186523438,309.63787841796875,151.2337188720703,133.11383056640625,282.1160583496094,101.22511291503906,79.245849609375,330.9514465332031,33.18068313598633,44.02481460571289,444.3155517578125,93.55133819580078,4388.7099609375
2023-06-21,181.58384704589844,122.90689086914062,124.83000183105469,26.640850067138672,43.17577362060547,94.79826354980469,137.74855041503906,99.75585174560547,119.56182098388672,304.3480224609375,151.0033721923828,132.91770935058594,279.4470520019531,102.07915496826172,78.88948822021484,326.5556640625,32.809574127197266,44.49058151245117,451.2823181152344,94.59867858886719,4365.68994140625
2023-06-22,184.58456420898438,123.40083312988281,130.14999389648438,26.072038650512695,42.465431213378906,92.72313690185547,135.75633239746094,97.39848327636719,122.14051055908203,299.2079162597656,152.60665893554688,130.3587188720703,282.66180419921875,104.43003845214844,77.2082748413086,332.5765380859375,32.66619110107422,43.6335563659668,453.4594421386719,94.07957458496094,4381.89013671875
2023-06-23,184.26866149902344,122.0627212524414,129.3300018310547,25.876220703125,41.909908294677734,91.8364028930664,134.60902404785156,96.11183166503906,121.33715057373047,294.6484375,152.47763061523438,129.67697143554688,286.4818420410156,105.2381362915039,76.36766052246094,327.9850769042969,32.30350875854492,43.400672912597656,451.51898193359375,93.25989532470703,4348.330078125
2023-06-26,182.8769073486328,121.19161224365234,127.33000183105469,26.19326400756836,42.11027145385742,93.16989135742188,136.97476196289062,98.97305297851562,117.36993408203125,292.4482116699219,150.77301025390625,129.9945068359375,276.3017578125,103.84231567382812,76.37679290771484,321.6998291015625,31.114269256591797,44.11796188354492,453.46893310546875,94.98121643066406,4328.81982421875
2023-06-27,185.63087463378906,119.08122253417969,129.17999267578125,26.3331356048584,42.25597381591797,92.69166564941406,136.54791259765625,98.05530548095703,117.36001586914062,293.4687805175781,150.45973205566406,130.00379943847656,284.81488037109375,104.06269836425781,77.1443099975586,327.5445251464844,30.717851638793945,44.84457015991211,456.781982421875,95.21800231933594,4378.41015625
2023-06-28,186.8054962158203,119.0003662109375,129.0399932861328,26.17461395263672,42.101158142089844,94.27347564697266,137.78411865234375,100.04378509521484,119.1948471069336,293.6653137207031,150.15567016601562,129.43411254882812,283.068603515625,103.25460052490234,76.7422866821289,328.7976379394531,30.608211517333984,45.263763427734375,449.1051940917969,95.99212646484375,4376.85986328125
2023-06-29,187.14112854003906,119.64697265625,127.9000015258789,26.724773406982422,42.15580749511719,94.77928161621094,138.9581298828125,101.67230987548828,118.12371063232422,302.4942932128906,151.20608520507812,133.954345703125,279.337890625,104.2647476196289,77.8843994140625,328.0144348144531,30.464826583862305,45.151981353759766,450.9888916015625,97.17609405517578,4396.43994140625
2023-06-30,191.46450805664062,120.99404907226562,130.36000061035156,26.75275421142578,41.928123474121094,95.28507995605469,139.94532775878906,102.96797180175781,118.71878051757812,301.97930908203125,152.51451110839844,135.83160400390625,284.7455139160156,105.96358489990234,78.03062438964844,333.3891906738281,30.937150955200195,45.75748062133789,454.96453857421875,97.677001953125,4450.3798828125
2023-07-03,189.9740447998047,121.24549865722656,130.22000122070312,27.228313446044922,42.565616607666016,95.85527801513672,139.82083129882812,103.20189666748047,118.91716003417969,305.78985595703125,150.5150146484375,136.9242706298828,283.7929382324219,104.99019622802734,78.95345306396484,330.8927001953125,30.91184425354004,46.083526611328125,452.3520202636719,97.86824798583984,4455.58984375
